"group1","group2","p_value","enzID","test","p_adj_method"
"t7","t1",0.064513267209401,"PL27","pairwise.wilcox.test","Bonferroni"
"t7","t10",0.00393619737496529,"PL27","pairwise.wilcox.test","Bonferroni"
"t7","t2",5.60447138925919e-08,"PL27","pairwise.wilcox.test","Bonferroni"
"t7","t3",0.0216707924390869,"PL27","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"PL27","pairwise.wilcox.test","Bonferroni"
"t7","t5",0.510783015156228,"PL27","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"PL27","pairwise.wilcox.test","Bonferroni"
"t8","t0",0.0597684577884207,"PL27","pairwise.wilcox.test","Bonferroni"
"t8","t1",0.000595379829847423,"PL27","pairwise.wilcox.test","Bonferroni"
"t8","t10",1.27164900628301e-06,"PL27","pairwise.wilcox.test","Bonferroni"
"t8","t2",1.0902304898594e-13,"PL27","pairwise.wilcox.test","Bonferroni"
"t8","t3",0.00013809695599994,"PL27","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"PL27","pairwise.wilcox.test","Bonferroni"
"t8","t5",0.0344636787813495,"PL27","pairwise.wilcox.test","Bonferroni"
"t8","t6",0.145424797249802,"PL27","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"PL27","pairwise.wilcox.test","Bonferroni"
"t9","t0",1,"PL27","pairwise.wilcox.test","Bonferroni"
"t9","t1",0.503844586610062,"PL27","pairwise.wilcox.test","Bonferroni"
"t9","t10",0.247279748294461,"PL27","pairwise.wilcox.test","Bonferroni"
"t9","t2",5.53695165935037e-06,"PL27","pairwise.wilcox.test","Bonferroni"
"t9","t3",0.412564347431884,"PL27","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"PL27","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"PL27","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"PL27","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"PL27","pairwise.wilcox.test","Bonferroni"
"t9","t8",0.242751862990393,"PL27","pairwise.wilcox.test","Bonferroni"
"t1","t0",1.52528938210648e-06,"PL29","pairwise.wilcox.test","Bonferroni"
"t10","t0",1.05072740787536e-16,"PL29","pairwise.wilcox.test","Bonferroni"
"t10","t1",5.58601029183749e-05,"PL29","pairwise.wilcox.test","Bonferroni"
"t2","t0",7.16924619583771e-18,"PL29","pairwise.wilcox.test","Bonferroni"
"t2","t1",0.0416387530004908,"PL29","pairwise.wilcox.test","Bonferroni"
"t2","t10",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t3","t0",4.93855562544301e-09,"PL29","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t3","t10",0.026300596672604,"PL29","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t4","t0",3.83489205811829e-13,"PL29","pairwise.wilcox.test","Bonferroni"
"t4","t1",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t4","t10",5.10753136924465e-05,"PL29","pairwise.wilcox.test","Bonferroni"
"t4","t2",0.0344056067950246,"PL29","pairwise.wilcox.test","Bonferroni"
"t4","t3",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t5","t0",2.8621760800148e-09,"PL29","pairwise.wilcox.test","Bonferroni"
"t5","t1",1.74865733975218e-07,"PL29","pairwise.wilcox.test","Bonferroni"
"t5","t10",0.0125851914689726,"PL29","pairwise.wilcox.test","Bonferroni"
"t5","t2",0.00306603321707324,"PL29","pairwise.wilcox.test","Bonferroni"
"t5","t3",1.07395625375236e-05,"PL29","pairwise.wilcox.test","Bonferroni"
"t5","t4",3.42088134419606e-06,"PL29","pairwise.wilcox.test","Bonferroni"
"t6","t0",8.02157946466375e-12,"PL29","pairwise.wilcox.test","Bonferroni"
"t6","t1",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t6","t10",7.51245997291555e-07,"PL29","pairwise.wilcox.test","Bonferroni"
"t6","t2",0.0174688620469201,"PL29","pairwise.wilcox.test","Bonferroni"
"t6","t3",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t6","t5",1.39752770768826e-07,"PL29","pairwise.wilcox.test","Bonferroni"
"t7","t0",6.43401402830752e-10,"PL29","pairwise.wilcox.test","Bonferroni"
"t7","t1",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t7","t10",0.157289933907908,"PL29","pairwise.wilcox.test","Bonferroni"
"t7","t2",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t7","t5",1.82509284289882e-05,"PL29","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t8","t0",1.64665945037876e-10,"PL29","pairwise.wilcox.test","Bonferroni"
"t8","t1",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t8","t10",0.000167386312816601,"PL29","pairwise.wilcox.test","Bonferroni"
"t8","t2",0.101824823653108,"PL29","pairwise.wilcox.test","Bonferroni"
"t8","t3",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t8","t5",3.11462860053324e-06,"PL29","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t9","t0",2.07308620721241e-10,"PL29","pairwise.wilcox.test","Bonferroni"
"t9","t1",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t9","t10",0.226775723477866,"PL29","pairwise.wilcox.test","Bonferroni"
"t9","t2",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t9","t5",3.84531620973343e-05,"PL29","pairwise.wilcox.test","Bonferroni"
"t9","t6",0.835678617238986,"PL29","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"PL29","pairwise.wilcox.test","Bonferroni"
"t1","t0",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t10","t0",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t10","t1",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t2","t0",0.238095238095238,"PL30","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t2","t10",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t3","t0",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t3","t10",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t4","t0",0.119047619047619,"PL30","pairwise.wilcox.test","Bonferroni"
"t4","t1",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t4","t10",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t4","t2",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t4","t3",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t5","t0",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t5","t1",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t5","t2",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t5","t3",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t5","t4",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t6","t0",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t6","t1",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t6","t10",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t6","t2",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t6","t3",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t7","t0",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t7","t1",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t7","t10",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t7","t2",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t8","t0",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t8","t1",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t8","t10",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t8","t2",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t8","t3",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t9","t0",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t9","t1",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t9","t2",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"PL30","pairwise.wilcox.test","Bonferroni"
"t1","t0",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t10","t0",0.732093057934085,"PL31","pairwise.wilcox.test","Bonferroni"
"t10","t1",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t2","t0",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t2","t10",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t3","t0",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t3","t10",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t4","t0",0.662987094462526,"PL31","pairwise.wilcox.test","Bonferroni"
"t4","t1",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t4","t10",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t4","t2",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t4","t3",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t5","t0",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t5","t1",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t5","t2",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t5","t3",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t5","t4",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t6","t0",0.0110802013249871,"PL31","pairwise.wilcox.test","Bonferroni"
"t6","t1",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t6","t10",0.308977180742911,"PL31","pairwise.wilcox.test","Bonferroni"
"t6","t2",0.0192239676380055,"PL31","pairwise.wilcox.test","Bonferroni"
"t6","t3",0.00584845825934959,"PL31","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t7","t0",0.733230606542456,"PL31","pairwise.wilcox.test","Bonferroni"
"t7","t1",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t7","t10",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t7","t2",0.892541865343344,"PL31","pairwise.wilcox.test","Bonferroni"
"t7","t3",0.658597580908794,"PL31","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t8","t0",0.587488001279212,"PL31","pairwise.wilcox.test","Bonferroni"
"t8","t1",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t8","t10",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t8","t2",0.786677262725522,"PL31","pairwise.wilcox.test","Bonferroni"
"t8","t3",0.701083597985953,"PL31","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t9","t0",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t9","t1",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t9","t2",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t9","t6",0.345636026368241,"PL31","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"PL31","pairwise.wilcox.test","Bonferroni"
"t1","t0",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t10","t0",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t10","t1",0.0139820883431283,"PL33","pairwise.wilcox.test","Bonferroni"
"t2","t0",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t2","t10",0.286905825197861,"PL33","pairwise.wilcox.test","Bonferroni"
"t3","t0",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t3","t10",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t4","t0",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t4","t1",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t4","t10",0.0741091438363769,"PL33","pairwise.wilcox.test","Bonferroni"
"t4","t2",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t4","t3",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t5","t0",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t5","t1",0.454800125257107,"PL33","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t5","t2",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t5","t3",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t5","t4",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t6","t0",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t6","t1",0.601152297443321,"PL33","pairwise.wilcox.test","Bonferroni"
"t6","t10",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t6","t2",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t6","t3",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t7","t0",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t7","t1",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t7","t10",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t7","t2",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t8","t0",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t8","t1",0.960465285251944,"PL33","pairwise.wilcox.test","Bonferroni"
"t8","t10",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t8","t2",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t8","t3",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t9","t0",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t9","t1",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t9","t2",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"PL33","pairwise.wilcox.test","Bonferroni"
"t1","t0",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t10","t0",0.00706078037468129,"PL35","pairwise.wilcox.test","Bonferroni"
"t10","t1",6.12644134190091e-06,"PL35","pairwise.wilcox.test","Bonferroni"
"t2","t0",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t2","t1",0.0148714494119498,"PL35","pairwise.wilcox.test","Bonferroni"
"t2","t10",0.304457015429931,"PL35","pairwise.wilcox.test","Bonferroni"
"t3","t0",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t3","t1",0.199161596322904,"PL35","pairwise.wilcox.test","Bonferroni"
"t3","t10",0.156208775180346,"PL35","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t4","t0",0.0807230133867665,"PL35","pairwise.wilcox.test","Bonferroni"
"t4","t1",1.49036936614736e-05,"PL35","pairwise.wilcox.test","Bonferroni"
"t4","t10",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t4","t2",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t4","t3",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t5","t0",0.118778675910787,"PL35","pairwise.wilcox.test","Bonferroni"
"t5","t1",5.18579162636199e-05,"PL35","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t5","t2",0.248802962806401,"PL35","pairwise.wilcox.test","Bonferroni"
"t5","t3",0.104113112169833,"PL35","pairwise.wilcox.test","Bonferroni"
"t5","t4",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t6","t0",0.0381771698379057,"PL35","pairwise.wilcox.test","Bonferroni"
"t6","t1",1.44636021899724e-05,"PL35","pairwise.wilcox.test","Bonferroni"
"t6","t10",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t6","t2",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t6","t3",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t7","t0",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t7","t1",0.00782201925960726,"PL35","pairwise.wilcox.test","Bonferroni"
"t7","t10",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t7","t2",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t8","t0",0.0816967882704168,"PL35","pairwise.wilcox.test","Bonferroni"
"t8","t1",1.28124339867788e-05,"PL35","pairwise.wilcox.test","Bonferroni"
"t8","t10",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t8","t2",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t8","t3",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t9","t0",0.559897549424836,"PL35","pairwise.wilcox.test","Bonferroni"
"t9","t1",0.000112474591008337,"PL35","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t9","t2",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"PL35","pairwise.wilcox.test","Bonferroni"
"t1","t0",6.22022741279077e-05,"PL37","pairwise.wilcox.test","Bonferroni"
"t10","t0",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t10","t1",3.97291788077233e-09,"PL37","pairwise.wilcox.test","Bonferroni"
"t2","t0",1.59860766294066e-10,"PL37","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t2","t10",4.3826003582045e-13,"PL37","pairwise.wilcox.test","Bonferroni"
"t3","t0",0.000285938498847734,"PL37","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t3","t10",1.95458543225572e-08,"PL37","pairwise.wilcox.test","Bonferroni"
"t3","t2",0.745478249979289,"PL37","pairwise.wilcox.test","Bonferroni"
"t4","t0",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t4","t1",1.14812303260395e-05,"PL37","pairwise.wilcox.test","Bonferroni"
"t4","t10",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t4","t2",6.19140433416453e-11,"PL37","pairwise.wilcox.test","Bonferroni"
"t4","t3",4.87949056238976e-05,"PL37","pairwise.wilcox.test","Bonferroni"
"t5","t0",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t5","t1",0.0752294490253123,"PL37","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t5","t2",0.00613895824609463,"PL37","pairwise.wilcox.test","Bonferroni"
"t5","t3",0.151605719787741,"PL37","pairwise.wilcox.test","Bonferroni"
"t5","t4",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t6","t0",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t6","t1",4.56359298940236e-08,"PL37","pairwise.wilcox.test","Bonferroni"
"t6","t10",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t6","t2",1.45865445133344e-12,"PL37","pairwise.wilcox.test","Bonferroni"
"t6","t3",2.20180133566525e-07,"PL37","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t7","t0",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t7","t1",0.000501618809640817,"PL37","pairwise.wilcox.test","Bonferroni"
"t7","t10",0.697162219781405,"PL37","pairwise.wilcox.test","Bonferroni"
"t7","t2",1.58200711811224e-06,"PL37","pairwise.wilcox.test","Bonferroni"
"t7","t3",0.00285049750744212,"PL37","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t8","t0",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t8","t1",1.54833593806718e-07,"PL37","pairwise.wilcox.test","Bonferroni"
"t8","t10",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t8","t2",1.50679716718298e-11,"PL37","pairwise.wilcox.test","Bonferroni"
"t8","t3",4.72256009788975e-07,"PL37","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t9","t0",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t9","t1",2.25132759684624e-06,"PL37","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t9","t2",3.58460974819473e-08,"PL37","pairwise.wilcox.test","Bonferroni"
"t9","t3",1.51105464151865e-05,"PL37","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"PL37","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"PL37","pairwise.wilcox.test","Bonferroni"
